file,target_0,target_1,output_0_0,output_0_1,output_0_2,output_0_3,output_0_4,output_0_5,output_0_6,output_0_7,output_0_8,output_0_9,output_0_10,output_0_11,output_0_12,output_0_13,output_0_14,output_0_15,output_0_16,output_0_17,output_0_18,output_0_19,output_0_20,output_0_21,output_0_22,output_0_23,output_0_24,output_0_25,output_0_26,output_0_27,output_0_28,output_0_29,output_0_30,output_0_31,output_0_32,output_0_33,output_0_34,output_0_35,output_0_36,output_0_37,output_0_38,output_0_39,output_0_40,output_0_41,output_0_42,output_0_43,output_0_44,output_0_45,output_0_46,output_0_47,output_0_48,output_0_49,output_0_50,output_0_51,output_0_52,output_0_53,output_0_54,output_0_55,output_0_56,output_0_57,output_0_58,output_0_59,output_0_60,output_0_61,output_0_62,output_0_63,output_1_0,output_1_1,output_1_2,output_1_3,output_1_4,output_1_5,output_1_6,output_1_7,output_1_8,output_1_9,output_1_10,output_1_11,output_1_12,output_1_13,output_1_14,output_1_15,output_1_16,output_1_17,output_1_18,output_1_19,output_1_20,output_1_21,output_1_22,output_1_23,output_1_24,output_1_25,output_1_26,output_1_27,output_1_28,output_1_29,output_1_30,output_1_31,output_1_32,output_1_33,output_1_34,output_1_35,output_1_36,output_1_37,output_1_38,output_1_39,output_1_40,output_1_41,output_1_42,output_1_43,output_1_44,output_1_45,output_1_46,output_1_47,output_1_48,output_1_49,output_1_50,output_1_51,output_1_52,output_1_53,output_1_54,output_1_55,output_1_56,output_1_57,output_1_58,output_1_59,output_1_60,output_1_61,output_1_62,output_1_63
TR_3796.csv,6,6,-0.6378224,-0.2588469,0.07115752,-0.14157835,0.776339,-0.08775401,0.7954417,-0.4963178,0.27698353,-0.62224513,0.046138205,0.27425855,0.4251017,0.4132104,0.06890812,0.6233249,-0.70277035,0.5116174,0.31151706,0.7772452,-0.04592743,0.37441748,-0.91161925,0.6526154,0.04332231,-0.7701757,0.21994731,-0.065699644,-0.29260823,-0.13507147,-0.044637594,-0.055689406,0.343589,0.604279,-0.8827603,0.03300779,0.3644399,-0.10197578,-0.58818424,0.74598986,-0.5497135,-0.3160976,0.42222482,0.62206674,0.5993819,-0.10678111,-0.1326278,0.47271073,0.28766254,0.119996056,-0.4392266,-0.6338449,0.30601698,0.31349322,0.33488134,-0.92182904,-0.2596584,-0.55841154,0.81068254,0.11639361,-0.90057904,-0.83427423,0.14559391,-0.68283623,0.049327176,0.7068185,0.38497454,0.8055543,0.8085448,-0.7753201,0.33891886,-0.8821826,0.39422902,0.90554714,-0.7209719,-0.7262176,-0.1451449,0.4599779,-0.439077,0.6657764,-0.5430591,0.9796822,0.72614145,-0.9342132,-0.8420535,-0.854176,-0.76902235,-0.42463124,-0.8050045,-0.39461857,0.27962837,0.4620318,-0.42845303,0.46886143,0.04037241,0.09422656,0.763731,-0.21118307,-0.34099916,0.8877607,-0.29933202,-0.23037677,-0.37774187,0.37929347,-0.90741736,-0.9107712,0.17127672,-0.19546491,0.8281598,0.55324703,-0.46879146,0.3650915,-0.4780369,-0.96353966,0.38466117,-0.024235623,-0.024364123,-0.91963786,-0.24130805,0.95873266,-0.0008927402,0.66481984,-0.6042467,-0.027563848,-0.23750325,-0.7290703,-0.41922566,0.050083913
TR_3806.csv,7,5,0.68123686,-0.8512738,0.9097066,0.31466013,-0.25208032,-0.9395669,0.2607759,-0.50999016,-0.7804802,0.6125293,0.40209797,0.9414801,0.9500486,0.1309987,-0.102430925,0.9979598,-0.950352,-0.52138877,0.9779982,-0.440862,0.33589193,0.93740404,-0.99075615,-0.4214825,-0.8212514,0.6290141,0.961222,-0.8532658,-0.9442982,-0.815028,0.967166,-0.8656133,0.5876905,0.47934285,-0.99404734,-0.64641565,-0.4330985,-0.07616228,-0.7512407,0.39752448,-0.9620445,0.24402913,0.058437444,-0.37329853,0.9685632,0.9026238,0.79668623,0.9522089,0.72284365,0.88188666,-0.9809984,0.695763,0.84815806,-0.5769211,-0.7805082,-0.9835787,-0.9606224,-0.19733474,-0.46018085,-0.93278337,-0.05993603,0.43627003,0.90014994,-0.97711205,0.80750674,0.3174013,0.4422191,0.5978065,0.783431,-0.9122136,-0.10216813,-0.9649115,-0.2784133,0.9343159,-0.97230834,-0.7304384,-0.50765055,0.45796728,0.39422244,0.76973075,0.13522665,0.9838077,0.67833096,-0.9818208,-0.78614116,-0.8781442,-0.93711185,-0.5308825,-0.8491246,-0.28587583,0.6106548,0.65642226,-0.6268042,-0.4830179,-0.2748339,-0.3984271,0.80843014,-0.25163135,0.2684568,0.95576644,-0.07314874,-0.7095118,-0.18139286,0.31355813,-0.89736605,-0.95751727,0.6122078,0.3789653,0.9204312,0.53622395,-0.12623657,0.4814456,0.34732014,-0.90182275,0.5745856,0.24580203,-0.16490737,-0.8049698,0.5716536,0.9368277,-0.38011062,0.48696524,-0.8481331,0.5129991,-0.42747164,-0.87452084,0.32744107,0.20210633
TR_3016.csv,8,6,0.17300108,0.22024612,0.5024019,0.56191564,0.11164946,-0.6351235,0.6489197,0.48156112,-0.39459094,-0.052563354,0.22227053,0.6275326,0.3316647,-0.5695719,0.09549547,0.8900436,-0.910519,-0.028748855,0.7731758,-0.29072928,0.5611071,0.65779865,-0.90842193,-0.33279398,-0.19038491,-0.3802686,0.5316284,0.19991736,-0.14550368,-0.13172553,0.8239045,-0.6996578,0.4575274,0.4860175,-0.89645237,-0.409236,-0.08704154,-0.02308342,0.0052026752,0.22011964,-0.91432726,-0.27195218,-0.4799666,-0.07245202,0.2969129,-0.044483542,0.2873253,0.6588974,-0.0012367368,0.5229488,-0.8862867,0.14320734,0.12916636,0.42186168,-0.57992774,-0.92142725,-0.75615114,-0.3014537,0.17074768,-0.75234365,-0.04774363,-0.15858114,0.5941082,-0.88198805,0.7025568,0.28079203,0.24504521,0.38346526,0.7852161,-0.91636354,-0.32403168,-0.9707466,-0.38694224,0.867727,-0.94958115,-0.58440846,-0.4728597,0.25126025,0.36313683,0.67330265,0.27012584,0.96734697,0.59928334,-0.9835036,-0.650727,-0.8434438,-0.9412476,-0.5106493,-0.88173455,-0.021740112,0.7950472,0.6507911,-0.54794115,-0.16767377,-0.18194288,-0.3840535,0.8397448,-0.2878071,-0.069011,0.90870094,0.061977472,-0.6394456,-0.45743424,0.44592762,-0.8862939,-0.95199054,0.5825858,-0.1879373,0.94381934,0.25557676,-0.18179865,-0.06670556,0.38551566,-0.8717652,0.27341932,0.30348948,-0.01705661,-0.68237257,0.81420445,0.9360453,-0.44509098,0.31328937,-0.88503575,0.5678535,-0.23294808,-0.8254816,0.27892005,0.22918437
TR_3022.csv,2,5,-0.84083784,0.9799585,-0.64503664,-0.89819103,0.95757776,0.8023267,0.917665,-0.84670424,0.98358,-0.9682216,-0.96444553,-0.74693537,0.12581432,0.6738151,-0.3719013,-0.8118964,0.45966378,0.6779311,-0.8410583,0.84017926,0.4590072,0.51705605,-0.80717194,0.5223947,0.7821075,-0.76088005,-0.76217496,0.82664824,0.8632483,0.5222422,-0.91348433,0.9340138,0.17559308,0.28043142,0.004811967,0.6444652,0.8916319,0.59780806,-0.30103728,0.6865754,0.907542,-0.26269218,0.846759,0.56355774,0.40833282,-0.8609919,-0.84859705,-0.88252413,-0.16431561,-0.82776546,0.66090363,-0.9282673,-0.22741821,0.8813566,0.7168136,-0.6636974,0.76182926,-0.61335325,0.9502821,0.8772114,-0.9227637,-0.9354209,-0.82712436,0.942733,-0.5039567,0.59113485,0.6243698,0.8989844,0.7561352,0.6104253,0.94588304,0.07046304,0.8640502,-0.52372456,0.8893791,0.39031312,-0.27376238,-0.46489993,-0.9012911,0.7961377,-0.8160821,0.052692663,0.7207167,0.42289364,-0.82028234,0.6960341,0.27706793,0.01610813,0.6462765,-0.8552837,-0.75008166,0.019614626,0.7855007,0.8391148,0.85930276,0.8521368,-0.16691121,0.63006085,-0.8601485,0.10108263,-0.89946157,0.78676116,-0.84734637,-0.87419194,-0.44009918,-0.50427634,-0.88076186,-0.93856037,-0.09672767,0.016348217,-0.7149448,-0.6030485,-0.9202471,-0.7591966,-0.8280393,-0.36646795,0.92772335,-0.5542655,-0.64055634,0.31609473,-0.6131922,0.67413104,0.77850014,-0.91321,0.660239,0.68168473,-0.80105543,0.7458553
TR_3538.csv,7,5,0.35782206,-0.642054,0.6606577,0.29453212,0.42650166,-0.751939,0.6850608,-0.1562279,-0.6664249,0.32284027,0.36166862,0.7423351,0.7139916,0.10186497,-0.24059674,0.9784877,-0.90416783,0.08263821,0.87686926,0.42380756,0.38398454,0.79685026,-0.975376,0.15912165,-0.56589276,-0.53378326,0.7371683,-0.5377849,-0.6825198,-0.28747937,0.8674969,-0.6264225,0.27130133,0.65103143,-0.97793055,-0.23577163,-0.08460756,0.12277914,-0.65471274,0.57389134,-0.9250081,-0.19636783,0.017449692,0.41864845,0.8681508,0.6634067,0.5335662,0.8107576,0.5944178,0.6604912,-0.90485317,0.29066268,0.73147863,0.17495179,-0.56622267,-0.98417836,-0.8092262,-0.3661145,0.28244454,-0.6978761,-0.51779234,-0.052502632,0.5841718,-0.9494117,0.8699273,-0.40984717,-0.31291944,-0.52054113,0.48923877,-0.9668355,-0.7080291,-0.9957898,-0.9368958,0.8951118,-0.990865,-0.8732812,-0.096028924,0.6597446,0.95525056,0.03667192,0.9605996,0.9623132,0.23809469,-0.9802053,-0.4831268,-0.91546214,-0.98696613,-0.386846,-0.8832619,0.6787807,0.9354502,0.4861828,-0.8654629,-0.93548894,-0.9161202,-0.88534886,0.801686,-0.7406664,0.84259045,0.99417204,0.6496692,-0.9908643,0.64679074,0.83872503,-0.7094952,-0.8258001,0.9837501,0.714239,0.8280787,-0.06491021,0.48015383,0.7534823,0.8258611,-0.56588286,0.57155156,0.81806046,-0.7513854,-0.31025964,0.8587274,0.8467147,0.80433726,-0.83448726,-0.81725746,0.9766839,-0.7646723,-0.9708911,0.93511176,-0.65789104
TR_3544.csv,9,4,0.35967043,-0.7607526,0.9155258,0.33601007,-0.1346126,-0.96207124,0.23231508,-0.3747272,-0.6977022,0.66681397,0.44565287,0.9269804,0.9095992,-0.2479813,0.17513019,0.99659806,-0.9401498,-0.2771042,0.9754743,-0.27829018,0.2585298,0.9341211,-0.9844642,-0.26213175,-0.69405884,0.56917155,0.96327,-0.82303387,-0.91820484,-0.7921753,0.96592957,-0.9315395,0.68064386,0.60820305,-0.99436843,-0.6402413,-0.3396748,0.2723394,-0.724948,-0.01227434,-0.929726,0.20789242,-0.2973724,-0.4781408,0.94810253,0.9022153,0.6700499,0.96811616,0.6538379,0.84179294,-0.98612183,0.6139627,0.8013317,-0.52461207,-0.65689325,-0.98269427,-0.9725841,-0.19968504,-0.32799748,-0.9438985,-0.052746154,0.50421864,0.8365475,-0.967892,0.31627727,0.027139125,-0.30942804,-0.16104585,-0.007860524,-0.93437415,-0.38786903,-0.9449813,-0.78699964,0.6269369,-0.9402586,-0.73987126,-0.44350386,0.60484546,0.46642724,0.03498735,0.8099242,0.8446115,-0.23493318,-0.85454875,0.014996416,-0.79958993,-0.88730174,-0.20944434,-0.68190277,0.52473557,0.7707457,0.19868125,-0.543001,-0.70434994,-0.55485934,-0.45564413,0.39223477,-0.6477196,0.7505682,0.9329339,0.47296792,-0.7327196,0.47281897,0.77763456,-0.4426992,-0.32619604,0.8800941,0.51465166,0.59529537,0.36321154,0.72629005,0.39374587,0.75959873,-0.47831687,0.7021716,0.37428755,-0.80291295,-0.2905576,0.47713467,0.43659586,0.6177097,-0.006158268,-0.68244374,0.74504364,-0.56462735,-0.8595257,0.56448346,-0.43522087
TR_2736.csv,1,6,-0.8799232,0.9751037,-0.80720806,-0.97440404,0.88383603,0.83752555,0.93616843,-0.9803657,0.9941865,-0.9500623,-0.97878146,-0.85248065,-0.07226703,0.71210665,-0.8540006,-0.9413433,0.3682672,0.42123708,-0.85821575,0.70434844,0.69423676,0.16063294,-0.2869808,0.74306774,0.78405195,-0.7830428,-0.87896544,0.90122133,0.8501633,0.8113268,-0.9565894,0.9579456,-0.1502348,0.3746573,0.15914078,0.274994,0.846075,0.91215557,-0.61260986,0.7870633,0.8258522,0.114093944,0.9081156,0.7462757,0.042092882,-0.8398561,-0.8336575,-0.9276068,0.49900818,-0.82819664,0.91840154,-0.824608,0.26079932,0.8758689,0.8515941,-0.4963953,0.94772995,-0.26369122,0.77960485,0.8657022,-0.9014409,-0.83875865,-0.72833186,0.95068616,-0.5259324,0.7704494,0.9238699,0.9764601,0.9772598,0.65331376,0.92896867,0.09673452,0.5472413,0.40169853,0.86842316,0.47957894,-0.07807481,-0.64200824,-0.73262805,0.9608141,-0.65819794,0.60618424,0.8498763,-0.66840386,-0.9801481,0.28797734,0.43746284,-0.6256648,-0.1439881,-0.7578741,-0.8406728,0.63696736,0.86144286,0.92609394,0.5297691,0.83621216,0.62216413,0.75044256,-0.8229552,-0.19870661,-0.9399225,0.59407187,-0.7849867,-0.5977886,-0.93630356,-0.9589697,-0.93971705,-0.9468172,0.6036505,0.4317255,-0.90789527,-0.18934678,-0.9704562,-0.9326817,-0.8860732,-0.6290735,0.81639034,-0.94635797,-0.5800673,0.8975215,-0.52430236,0.6983318,0.48889175,-0.9119718,0.7233942,0.78401434,-0.9551259,0.8848229
TR_3800.csv,8,7,-0.021363296,-0.8631127,0.79952604,0.41561097,0.38118643,-0.85954946,0.5522941,-0.040509973,-0.7947467,0.28406033,0.55486596,0.92130506,0.7865292,-0.07397308,0.7089015,0.9963125,-0.94068503,0.52562153,0.9489914,0.6375285,-0.3574274,0.7139261,-0.98259366,0.44682887,-0.61673063,-0.3995703,0.9485019,-0.63647753,-0.8962521,-0.6092696,0.94397974,-0.8914999,0.65257007,0.62251043,-0.9932263,-0.42884064,-0.15766771,-0.21392336,-0.639352,0.4373191,-0.97587264,-0.5669104,-0.35989147,0.19232106,0.8938684,0.8820817,0.53624934,0.9865502,0.46873292,0.76664937,-0.9826939,-0.10735598,0.7402084,-0.38064948,-0.4033013,-0.9762265,-0.96835303,-0.546207,0.55211276,-0.8924845,-0.6599144,-0.51483554,0.7808034,-0.98551744,0.4205769,0.77507806,0.7233726,0.925292,0.8724252,-0.63982344,0.49539408,-0.83406603,0.62942463,0.89641845,-0.6852055,-0.4548507,-0.42120466,0.35926226,-0.62941444,0.7825207,-0.8566469,0.97396755,0.76553994,-0.95236385,-0.92260087,-0.70890623,-0.8166542,-0.46546954,-0.7558125,-0.73896414,0.13552217,0.43976617,-0.26697028,0.7192076,0.3730828,0.33249334,0.7505443,0.05920448,-0.6094894,0.902806,-0.6891519,0.10180673,-0.71680605,-0.10176199,-0.9290466,-0.96954036,-0.24986722,-0.20750141,0.85001236,0.4285553,-0.5861331,0.14157519,-0.58258605,-0.965927,0.3583577,0.004554026,0.43559837,-0.9432913,-0.17604545,0.95896775,-0.42043445,0.7347228,-0.68425095,-0.35409594,-0.19947597,-0.6399883,-0.57329315,0.4040961
TR_3392.csv,6,4,-0.14519256,0.935108,-0.1377374,0.6044393,0.16909999,0.18793736,-0.06713881,0.7929035,0.51430804,-0.5164224,-0.10430611,-0.14692026,-0.4064153,-0.72785455,0.67698777,-0.50753355,0.6082045,0.011888381,-0.1239149,-0.4078915,-0.40002683,-0.7433281,0.85585725,-0.22291966,0.65953034,-0.11085764,-0.106877,0.68985194,0.877064,0.53411084,-0.42964837,-0.2937585,0.16937275,-0.6811102,0.58249533,0.29147854,0.5149407,0.3697964,0.7858046,-0.88048345,0.49708077,-0.41204113,-0.6075092,-0.6677115,-0.55009747,-0.7125023,-0.7476825,-0.08344614,-0.83856237,-0.54678196,-0.1490823,-0.19345969,-0.57271415,0.51395726,0.55723995,0.81662637,-0.13162927,0.17249933,0.5747391,-0.2803538,-0.031460546,-0.8148332,-0.2705786,0.419711,0.7253948,0.021681175,-0.40048537,-0.29267225,0.8038605,-0.89668703,-0.13278389,-0.90141904,-0.69257885,0.82937455,-0.8327211,-0.6155862,0.4370069,0.13245015,0.2869302,0.46002868,0.61521184,0.71313924,0.5102199,-0.80238503,-0.58123994,-0.8958063,-0.63233733,0.14260827,-0.65954226,-0.0204227,0.781822,0.5879402,-0.8445669,0.06663224,-0.8320761,-0.6086691,0.60818917,-0.33677414,0.039962,0.87529427,0.0074679395,-0.9391163,-0.4285406,0.46593672,-0.7380117,-0.67741996,0.21219069,0.094059706,0.9564182,0.36039436,0.14553706,0.41872716,0.34410098,-0.91103655,0.7377587,0.5149408,-0.61106944,-0.72991955,0.57802194,0.9433121,-0.21557051,-0.11903685,-0.694347,0.74912626,-0.065161556,-0.64134544,0.32588103,-0.63037485
TR_3400.csv,7,4,-0.63029873,-0.2907423,0.29802248,0.30938384,0.8584105,-0.22545724,0.7928035,-0.16011876,-0.014779451,-0.5728371,0.23598579,0.46839854,0.51585007,0.12442537,0.3040705,0.8290669,-0.8097714,0.70339984,0.5171142,0.8265173,-0.020981347,0.5800211,-0.9609235,0.60316736,-0.076303564,-0.83067465,0.2508445,0.044092484,-0.42116833,-0.14346461,0.1241747,-0.24472578,0.5396254,0.6876706,-0.9463692,-0.07180923,0.45498696,-0.09597624,-0.5719282,0.7040371,-0.6392426,-0.40032333,0.368527,0.651816,0.69785744,0.14899857,-0.010502851,0.6986076,0.1660717,0.27402025,-0.68389255,-0.6147822,0.31458712,0.339367,0.04754838,-0.96035683,-0.43196884,-0.6034831,0.8393708,-0.073937885,-0.897005,-0.82859296,0.135444,-0.75001293,0.5457551,0.3971743,-0.36912635,0.19419855,0.46409747,-0.98718727,-0.7001095,-0.98912346,-0.9130164,0.9454383,-0.99240524,-0.93223655,0.17303255,0.5275036,0.55587703,0.3504966,0.8365072,0.9557126,0.39593315,-0.99146134,-0.66226465,-0.96737885,-0.9730314,-0.5165003,-0.9439775,0.32929602,0.8440224,0.4642188,-0.9111828,-0.44881377,-0.93292844,-0.67704946,0.80121076,-0.65790117,0.83003706,0.9776469,0.17225292,-0.97198623,0.6060907,0.83112335,-0.92057335,-0.88617283,0.94941825,0.6891838,0.95275074,0.2862452,0.68586147,0.83565414,0.8858812,-0.8552417,0.72363716,0.6646868,-0.74748576,-0.84620726,0.6865193,0.9796028,0.62641597,-0.029645503,-0.8997122,0.93441445,-0.74975663,-0.93962646,0.76574475,-0.7157895
