file,target_0,target_1,output_0_0,output_0_1,output_0_2,output_0_3,output_0_4,output_0_5,output_0_6,output_0_7,output_0_8,output_0_9,output_0_10,output_0_11,output_0_12,output_0_13,output_0_14,output_0_15,output_0_16,output_0_17,output_0_18,output_0_19,output_0_20,output_0_21,output_0_22,output_0_23,output_0_24,output_0_25,output_0_26,output_0_27,output_0_28,output_0_29,output_0_30,output_0_31,output_0_32,output_0_33,output_0_34,output_0_35,output_0_36,output_0_37,output_0_38,output_0_39,output_0_40,output_0_41,output_0_42,output_0_43,output_0_44,output_0_45,output_0_46,output_0_47,output_0_48,output_0_49,output_0_50,output_0_51,output_0_52,output_0_53,output_0_54,output_0_55,output_0_56,output_0_57,output_0_58,output_0_59,output_0_60,output_0_61,output_0_62,output_0_63,output_1_0,output_1_1,output_1_2,output_1_3,output_1_4,output_1_5,output_1_6,output_1_7,output_1_8,output_1_9,output_1_10,output_1_11,output_1_12,output_1_13,output_1_14,output_1_15,output_1_16,output_1_17,output_1_18,output_1_19,output_1_20,output_1_21,output_1_22,output_1_23,output_1_24,output_1_25,output_1_26,output_1_27,output_1_28,output_1_29,output_1_30,output_1_31,output_1_32,output_1_33,output_1_34,output_1_35,output_1_36,output_1_37,output_1_38,output_1_39,output_1_40,output_1_41,output_1_42,output_1_43,output_1_44,output_1_45,output_1_46,output_1_47,output_1_48,output_1_49,output_1_50,output_1_51,output_1_52,output_1_53,output_1_54,output_1_55,output_1_56,output_1_57,output_1_58,output_1_59,output_1_60,output_1_61,output_1_62,output_1_63
TR_3796.csv,6,6,0.05002724,-0.07119942,0.35169393,-0.22454359,-0.05861,-0.15108675,-0.008682264,-0.046916615,-0.010849481,0.11697247,-0.43681863,0.27282423,0.33107856,0.028875854,0.017628964,0.009450962,0.056268983,0.03948673,-0.00029621134,-0.07848175,0.08673819,0.15203583,-0.08676866,0.059526127,-0.085840166,0.058242656,0.30095518,-0.115214236,-0.13263541,0.21916929,0.15772855,-0.39401627,0.31768656,0.16510926,-0.25444806,-0.17491941,0.06757653,0.16864946,-0.29270855,0.11671553,-0.38508788,0.21168792,-0.07635423,0.20189963,-0.116121635,-0.03582351,0.26565596,-0.35302258,-0.1333591,0.17833523,-0.06588694,0.014665627,-0.012511239,0.05226089,0.46172184,-0.4174633,-0.06632646,-0.14253485,-0.35721347,0.11564216,0.04531304,-0.23598802,0.33574688,0.12533513,-0.5023144,-0.11742239,0.48572892,-0.87658733,0.8351945,-0.5600743,0.21240856,-0.2532049,0.7110254,0.72481525,0.73897403,0.5945742,-0.5102174,-0.6442315,-0.8931736,-0.39883694,0.35968584,-0.40832,0.77143794,-0.6299219,0.7578727,0.5225539,0.30521604,0.86691016,0.689732,-0.8210525,-0.88307387,0.65614,-0.63151467,-0.95228314,0.6405296,0.42128965,-0.7938174,-0.7554937,0.85723335,-0.6556054,-0.5488316,-0.55458224,0.76805216,0.95425624,-0.39796573,-0.55513185,0.28545824,0.6692517,0.21110275,-0.32459918,0.4133173,-0.81296986,-0.84486485,-0.5047947,0.1826992,-0.6041986,0.9579414,-0.912,-0.58833635,-0.38286084,0.9399179,-0.57768726,0.97807926,0.83923566,-0.76771665,0.70054674,0.89345574,-0.7177219
TR_3806.csv,7,6,0.3085084,0.093897685,0.44127116,0.13090159,-0.2550829,-0.20130584,0.07351359,0.24949607,0.2233251,0.3395877,-0.19830088,0.3334886,0.3603109,0.4798791,0.14509131,0.19787933,0.04816232,-0.124830134,0.02361089,0.12837826,0.004000474,0.38798752,-0.05665618,-0.30045733,-0.13130663,0.24932611,0.22071998,-0.042938486,0.07731924,0.5037541,0.11004699,-0.5858824,0.673409,0.5358342,-0.5203274,0.07395418,-0.28063306,0.40474033,-0.35587516,0.30757198,-0.34213564,-0.06088334,0.22399028,0.050008565,0.062083755,0.44536954,0.25937173,-0.3601952,-0.19393778,0.2821179,-0.40299428,-0.15011416,-0.30876783,0.16460758,0.5576841,-0.49353877,-0.085589394,-0.18331017,-0.20672253,-0.25134298,0.10046352,-0.15838553,0.5981024,0.2788779,0.09304456,-0.33782348,0.73600537,0.29442394,0.1270006,-0.06138348,0.16686112,0.09717822,0.9240434,0.24782299,0.62845486,-0.20977125,-0.48652765,0.026030038,-0.8998503,-0.74889594,-0.5476288,-0.30979064,0.911724,-0.18949059,-0.015365625,0.20728482,0.65719104,0.022769343,0.757511,-0.22844759,-0.62770003,-0.091073416,-0.27834132,-0.8661643,0.257374,0.023794327,-0.46343637,-0.2384021,0.92243195,-0.11257782,0.495887,-0.9079094,0.0482689,0.7424567,-0.7231752,-0.37003183,0.6535285,-0.09865612,0.88511086,-0.42315468,-0.19639216,-0.76655823,-0.7308506,-0.008926492,-0.6245634,-0.41018704,0.825143,0.07748594,0.22368541,-0.30455783,0.9426746,-0.014323838,0.3481745,0.15857163,-0.014817346,0.9042805,0.18756483,-0.5418776
TR_3016.csv,8,5,0.15084554,0.12278339,0.14543231,0.46919635,-0.14250693,0.30092448,0.2924258,-0.23527849,-0.19069126,0.026456513,-0.5907313,0.23955217,0.30264482,0.23300283,-0.4904931,0.1358516,-0.37896618,0.12581389,-0.2510687,0.4351646,-0.0031489749,-0.1837328,-0.29115453,0.6803014,0.24178375,0.049796645,0.44993567,0.62393385,0.21797305,-0.45671645,0.12939954,-0.31236327,0.42753854,-0.61319375,0.23181085,-0.37009212,0.10429178,0.34946722,0.12693149,0.48916325,0.186124,0.026363246,-0.6780579,-0.04359476,-0.31757239,-0.15677255,-0.04782987,-0.3295859,0.55861974,0.05456685,-0.37844577,0.21753755,-0.08590329,0.3188908,0.07463546,-0.6007323,-0.18774255,0.48253572,-0.21007183,-0.09450804,-0.41498554,-0.32669023,0.1337319,0.27080917,0.90437645,-0.6943125,0.90403795,0.96797025,-0.33555096,0.45686135,0.169394,0.6209933,0.93314934,-0.21525182,-0.12484865,-0.96891224,-0.48910698,0.66223866,-0.5719404,-0.9955852,-0.99194723,-0.33002174,0.9767852,0.9376058,-0.9548128,-0.39512444,0.9662147,-0.9539519,0.5985806,0.5381612,-0.7563767,-0.97311014,-0.3656919,-0.49367338,-0.7782566,-0.85637707,0.84670764,0.92675865,0.9541232,0.96500283,0.9779256,-0.99856645,-0.7776365,-0.9188107,-0.62632084,-0.4720919,0.9874249,-0.90405947,0.99870354,-0.95673573,-0.81427056,-0.8313668,-0.90089643,0.7600326,-0.9805283,0.7802792,0.5235866,0.95709366,0.7262261,0.9149049,0.931544,0.86146957,-0.90850955,-0.76778436,0.952392,0.9798898,-0.9547083,0.15618016
TR_3022.csv,2,5,0.078118764,-0.051694043,0.4027864,-0.061276738,-0.22279914,0.060997657,-0.077247694,-0.07006073,0.1571884,0.043269213,-0.31843725,0.3366221,0.2600924,0.16149208,0.10003714,0.25647512,-0.14446019,0.024436686,-0.20417772,-0.014755324,0.30154735,0.133348,-0.3204262,0.23511538,-0.022346593,0.2430458,0.12624839,0.2050856,0.111028865,-0.06614718,-0.015939554,-0.48012093,0.40165946,0.27062753,-0.30986807,-0.0145000275,-0.10347739,0.19438915,-0.4431955,0.22500506,-0.21965382,-0.074850574,-0.19290087,-0.16530626,-0.23742542,0.32858956,0.32376894,-0.4454334,0.15570457,0.28924257,-0.23302281,0.024161879,-0.15395392,-0.030559212,0.45466453,-0.35598758,-0.24976438,0.046875764,-0.30525538,-0.07448637,-0.045196496,-0.022086916,0.35256958,0.086235546,-0.68095815,0.27196056,0.60051155,-0.65092117,0.88929933,0.104815334,-0.022801615,0.14591002,0.61453193,0.65070254,0.6809121,0.3147822,0.39151177,-0.76724046,-0.8751167,0.4886165,0.70331204,-0.64271796,0.52723706,-0.60729706,0.28424916,0.14691745,-0.051379412,0.75970334,0.52815634,-0.8454715,-0.23078343,0.4713025,-0.25966543,-0.81411195,0.79442525,0.3266589,-0.6839963,-0.58840114,0.84713787,-0.43630058,-0.4197084,0.47347564,0.7667867,0.8166669,-0.47147924,0.12443281,-0.08885157,0.71105623,0.037192278,0.29130375,0.22311683,-0.44026935,-0.36377773,-0.34828678,0.50528187,-0.13469547,0.9400497,-0.8002277,-0.28887528,-0.39508814,0.8681362,-0.58485776,0.82547426,0.5266997,-0.29336438,0.78880286,0.7662772,-0.48405755
TR_3538.csv,7,8,-0.18064626,-0.21152206,0.076005556,-0.06439445,-0.17981757,0.1075931,-0.0077586053,0.022272352,-0.108789384,-0.05684371,-0.26066318,0.2952179,0.33724067,0.3483913,0.011211468,0.21481429,0.022102285,0.18076435,-0.20176888,0.14097561,0.29963517,0.14093374,-0.064002015,0.10659975,-0.010917037,0.09977934,0.28842685,0.20799902,-0.1106349,0.16852261,0.19864252,-0.38366836,0.42750084,0.041954495,-0.22050072,-0.11720969,-0.033275496,0.33754537,-0.2413409,0.25370508,-0.12495438,0.027668294,-0.049792457,-0.098785274,-0.12682582,0.13742414,0.26966506,-0.43707255,0.18314524,0.3488334,-0.12970354,0.08965523,-0.14218467,0.10989002,0.23396173,-0.28667405,0.09358783,0.025514109,-0.27142185,0.08134098,-0.013522415,-0.18647093,0.37068033,-0.10468359,-0.28268355,0.13816349,0.3737183,-0.0830235,0.10745019,-0.23680928,0.33307758,-0.15258512,0.54134166,0.24862078,0.46118665,0.5470109,0.029390048,-0.2837985,-0.8361697,0.6684643,0.77489585,0.07560846,0.3735598,-0.44238707,0.48566607,0.39826116,0.30709192,0.5907559,0.72371495,-0.74048305,0.21732472,0.73266655,-0.13682495,-0.090989664,0.28723243,0.23946874,-0.5609034,-0.38596267,0.76453024,-0.7620304,-0.51275903,-0.048344977,0.8969238,0.86053675,-0.60953295,-0.29074404,-0.27827606,0.81440437,-0.19188529,0.6331356,-0.043599784,0.08774726,-0.56453055,-0.87458795,0.35130373,-0.54001164,0.95433277,-0.4675421,0.14655045,-0.7692353,0.5652354,-0.389173,0.30797997,0.37991837,-0.5164433,0.5229126,0.3388138,-0.6355789
TR_3544.csv,9,8,0.22488186,0.056331247,0.4130239,0.18552795,0.02131105,-0.05260177,-0.12863268,-0.16148598,0.08806228,0.24484114,-0.5067395,0.2988508,0.2965911,0.24784783,0.08369729,0.107165165,-0.09846805,0.14416744,-0.14334905,0.021080263,0.04859074,0.22685266,-0.38704073,0.06221211,0.14538673,0.26372206,0.372902,0.075809315,-0.0014770352,0.09419672,0.09606138,-0.5510011,0.6630224,0.34295735,-0.46345472,-0.1450282,-0.13631314,0.19444309,-0.4497368,0.27651983,-0.17191002,0.043281205,-0.2209907,0.028051645,-0.06931744,0.3715825,0.46382812,-0.44474113,0.066859595,0.326436,-0.28743964,-0.074792154,-0.13568191,-0.14750934,0.38326177,-0.46336403,-0.25079578,-0.18176907,-0.30001697,-0.07453208,-0.05695431,-0.040096752,0.4882798,0.30359596,-0.18717368,-0.021850575,-0.067613915,-0.47329783,0.22274485,-0.13786681,-0.0544486,-0.25300696,-0.3474966,0.084492125,0.3754087,0.51844716,-0.41835484,-0.060985375,-0.1158045,-0.23471881,0.081244156,0.1596982,-0.008498458,-0.11850865,0.28280368,0.24264735,-0.15226835,0.42432037,0.14306508,-0.6310841,-0.27519915,0.50166535,0.12484565,-0.106134005,0.41421977,-0.060165804,-0.5387039,-0.096737795,-0.13010497,-0.32647794,-0.5112015,0.31233877,0.5196193,0.6808852,0.4507232,-0.49532872,0.23787421,0.27210477,-0.14620139,-0.136875,0.4484622,0.0002745203,0.037206683,-0.45229617,0.16879758,-0.6057134,0.4732186,-0.5030446,0.20868686,0.25787017,0.39095,0.15137157,0.61710584,0.5447169,-0.6228526,0.013793144,0.20901178,-0.5584989
TR_2736.csv,1,7,-0.061335262,0.1023046,0.047257453,-0.18794209,0.2706553,0.20667097,-0.4105288,-0.116057955,-0.042437952,-0.19559771,-0.25232556,-0.023238435,0.13087456,-0.4132713,-0.18265903,-0.0033746157,0.46093938,0.32534698,0.35303593,-0.18808828,-0.28792024,0.25440186,-0.041611206,0.33956468,0.31566972,0.34210822,0.54129404,0.041803513,-0.33595675,-0.07324135,0.5214342,0.11231582,0.20618029,-0.13334899,0.23009852,-0.030767698,0.23896869,-0.07752581,0.35187224,-0.10724235,-0.3440043,0.2015166,-0.17270015,0.34883094,-0.02701184,-0.20157683,-0.00044402853,0.0047867186,-0.16767925,-0.10580885,0.08332399,-0.02761979,0.52136475,-0.19633298,-0.22516534,0.067281656,-0.07216881,-0.05041766,-0.08428117,0.0868582,0.21377316,-0.313833,-0.17308016,-0.23570518,-0.41950464,0.24924682,0.39866665,-0.7900668,0.32307747,-0.50719446,0.14653936,-0.0047740927,0.5706095,0.49448776,0.66726977,0.49597946,-0.7348202,-0.41815326,-0.8853514,0.6104734,0.7855607,-0.060462285,0.6666999,-0.7405842,0.94817704,0.85938126,0.38810486,0.94614977,0.88559693,-0.89191484,-0.8272991,0.952299,-0.73117924,-0.9038493,0.6708842,0.4480414,-0.7904652,-0.8579151,0.8048458,-0.8887822,-0.86265606,-0.7158369,0.93717825,0.9147615,-0.76540333,-0.7610554,-0.33208776,0.8958381,-0.34281126,-0.10584053,0.38177788,-0.6363218,-0.80082464,-0.9646692,0.71529,-0.6149217,0.9825096,-0.934198,-0.5974262,-0.6769829,0.8388823,-0.6902663,0.9774243,0.95304394,-0.9459979,0.3034837,0.836363,-0.83107316
TR_3800.csv,8,6,0.08927808,-0.10589802,0.59564775,-0.10030023,-0.47566748,-0.28592592,-0.022400578,0.010050736,0.35365325,0.47230515,-0.39036468,0.32966045,0.5423222,0.5675309,-0.03354638,0.06779175,-0.035304293,-0.04936028,-0.2898039,0.23926334,0.34429714,0.1278213,-0.1252039,0.011764609,0.17580652,0.33266655,-0.061232187,-0.10909218,0.010287367,0.3905505,-0.029450973,-0.60673624,0.5844144,0.5066634,-0.4865653,-0.08433758,-0.32216802,0.1860639,-0.35883486,0.42809117,-0.38456252,-0.09370415,0.018257108,-0.044922445,-0.23632686,0.40944508,0.30182084,-0.48154458,0.031437203,0.32533848,-0.33950412,-0.09758124,-0.26150897,0.07362386,0.628711,-0.6924425,-0.30653524,-0.21485601,-0.24671702,-0.066566005,0.15589565,-0.2714644,0.5934138,0.44382253,0.59492004,-0.42006642,0.89627886,0.84191716,0.1863112,0.30756795,0.1029918,0.5572032,0.9774835,-0.020796254,0.25781548,-0.7976991,-0.42790914,0.44159046,-0.8640914,-0.9830275,-0.94804513,-0.2495261,0.9769578,0.7173447,-0.73590386,0.01130431,0.9480533,-0.7762867,0.75077474,0.37942138,-0.8856049,-0.7641613,-0.5146339,-0.831023,-0.31863624,-0.1364988,0.3096552,0.5908953,0.978185,0.68952847,0.9136862,-0.9958149,-0.51908314,-0.5057818,-0.83334345,-0.43852317,0.96387756,-0.6308154,0.9926392,-0.9517797,-0.5114942,-0.8983448,-0.95399696,0.67524517,-0.9291285,0.27924857,0.72150236,0.7162341,-0.062036585,0.68969953,0.9574518,0.6446129,-0.52651083,-0.28492823,0.68894154,0.9795849,-0.61844283,-0.49920797
TR_3392.csv,6,6,0.2749973,0.25529596,0.186634,0.24769771,-0.0068498733,0.06606986,0.13754198,-0.32857803,0.09059004,-0.14948924,-0.47989488,0.14170034,0.03728508,-0.27030852,-0.19527112,0.30401254,-0.4403111,-0.07581246,-0.27067518,-0.00063763,0.10038969,0.062684655,-0.561726,0.5137727,0.16432896,0.18447706,0.33596656,0.37701842,0.3981086,-0.5973302,-0.080965385,-0.25459826,0.2316139,-0.21995968,0.112321354,-0.25665092,0.22815697,-0.033921972,-0.3335833,0.117204875,0.05631971,-0.0469175,-0.50343025,0.0443812,-0.13813639,0.017565012,0.11645743,-0.2112076,0.34916043,0.073321626,-0.17706513,0.121208444,0.2428262,0.13108818,0.33844286,-0.27628994,-0.47003734,0.37848547,-0.120637156,-0.07136158,-0.11449167,0.15404806,-0.03016269,-0.047499143,-0.6241559,0.22625381,-0.6299655,-0.9233869,0.45790336,-0.6720091,-0.21897975,-0.40106964,-0.8199311,-0.03136622,0.10271666,0.8807914,-0.1892473,-0.27841017,-0.39891928,0.4642525,0.54997164,0.22276366,-0.2887205,-0.6840326,0.85385484,0.42544872,-0.08235553,0.8574181,-0.06973761,-0.09519187,-0.054713506,0.9430426,-0.068915315,0.14075948,0.42287257,0.37359914,-0.6584169,-0.0961171,-0.043585487,-0.74609494,-0.80268615,0.673498,0.90463775,0.81732106,0.82395554,-0.56582814,0.1086534,0.4522006,-0.53837717,0.32304686,0.53988487,-0.057775207,-0.12526797,-0.80516654,0.43511328,-0.7473097,0.7608339,-0.8604419,-0.48238856,-0.23076247,-0.51785094,-0.24923903,0.8933478,0.78005064,-0.8537065,-0.3210209,0.6339364,-0.2421817
TR_3400.csv,7,6,0.1535781,0.121586785,0.4947111,0.08921696,-0.16867867,-0.21974902,-0.006019012,-0.0756439,0.18279597,0.2685376,-0.4093723,0.40242797,0.4301516,0.28610626,0.17602994,-0.048393853,-0.17331779,-3.646221e-05,-0.086702175,0.093586124,0.16663377,0.28374648,-0.25429878,0.024248268,0.08212909,0.29456618,0.102265425,-0.24147694,-0.008917015,0.1742213,-0.19091652,-0.6101248,0.5373203,0.36977196,-0.42223412,-0.2175674,-0.15325095,0.37842855,-0.36790884,0.2480364,-0.24274015,0.041752946,-0.11918537,0.14139868,-0.10018863,0.27882084,0.33966678,-0.43540704,0.10723845,0.37750787,-0.22927348,0.07398238,-0.30331457,-0.02955053,0.5322043,-0.5133058,-0.21595985,-0.24096411,-0.3273753,0.039018933,0.14917222,-0.13155866,0.45770386,0.30838484,0.2594595,-0.2497576,-0.6341604,-0.37148967,-0.62807834,-0.32760227,0.16746618,-0.44946128,-0.81052685,-0.6232517,-0.1341688,0.53379756,-0.85119706,0.6880178,0.1493421,-0.82007307,-0.8117983,0.726607,-0.1091916,0.418815,-0.4628268,0.19295835,0.55541426,-0.23262241,-0.021103531,0.08534464,-0.077707164,0.16794474,0.23718606,0.6575894,-0.30243444,-0.7102861,-0.57749254,0.59685457,-0.19656987,-0.20403735,0.050950117,-0.22825734,0.2821236,0.6107031,0.82710433,-0.8331772,0.74748474,-0.116304874,0.3325479,-0.48862413,0.32741645,0.19043964,0.007578875,-0.58206034,-0.74179566,-0.7471491,0.103883475,-0.16299306,0.8115484,0.8442477,-0.1898362,0.7911689,-0.075021625,0.12266804,-0.4268122,0.0124169,-0.7025407,-0.7072486
