file,target_0,target_1,output_0_0,output_0_1,output_0_2,output_0_3,output_0_4,output_0_5,output_0_6,output_0_7,output_0_8,output_0_9,output_0_10,output_0_11,output_0_12,output_0_13,output_0_14,output_0_15,output_0_16,output_0_17,output_0_18,output_0_19,output_0_20,output_0_21,output_0_22,output_0_23,output_0_24,output_0_25,output_0_26,output_0_27,output_0_28,output_0_29,output_0_30,output_0_31,output_0_32,output_0_33,output_0_34,output_0_35,output_0_36,output_0_37,output_0_38,output_0_39,output_0_40,output_0_41,output_0_42,output_0_43,output_0_44,output_0_45,output_0_46,output_0_47,output_0_48,output_0_49,output_0_50,output_0_51,output_0_52,output_0_53,output_0_54,output_0_55,output_0_56,output_0_57,output_0_58,output_0_59,output_0_60,output_0_61,output_0_62,output_0_63,output_1_0,output_1_1,output_1_2,output_1_3,output_1_4,output_1_5,output_1_6,output_1_7,output_1_8,output_1_9,output_1_10,output_1_11,output_1_12,output_1_13,output_1_14,output_1_15,output_1_16,output_1_17,output_1_18,output_1_19,output_1_20,output_1_21,output_1_22,output_1_23,output_1_24,output_1_25,output_1_26,output_1_27,output_1_28,output_1_29,output_1_30,output_1_31,output_1_32,output_1_33,output_1_34,output_1_35,output_1_36,output_1_37,output_1_38,output_1_39,output_1_40,output_1_41,output_1_42,output_1_43,output_1_44,output_1_45,output_1_46,output_1_47,output_1_48,output_1_49,output_1_50,output_1_51,output_1_52,output_1_53,output_1_54,output_1_55,output_1_56,output_1_57,output_1_58,output_1_59,output_1_60,output_1_61,output_1_62,output_1_63,output_2_0,output_2_1,output_2_2,output_2_3,output_2_4,output_2_5,output_2_6,output_2_7,output_2_8,output_2_9,output_2_10,output_2_11,output_2_12,output_2_13,output_2_14,output_2_15,output_2_16,output_2_17,output_2_18,output_2_19,output_2_20,output_2_21,output_2_22,output_2_23,output_2_24,output_2_25,output_2_26,output_2_27,output_2_28,output_2_29,output_2_30,output_2_31,output_2_32,output_2_33,output_2_34,output_2_35,output_2_36,output_2_37,output_2_38,output_2_39,output_2_40,output_2_41,output_2_42,output_2_43,output_2_44,output_2_45,output_2_46,output_2_47,output_2_48,output_2_49,output_2_50,output_2_51,output_2_52,output_2_53,output_2_54,output_2_55,output_2_56,output_2_57,output_2_58,output_2_59,output_2_60,output_2_61,output_2_62,output_2_63
DV_294.csv,5,4,-0.083689764,-0.84777975,-0.030328093,0.35996357,0.40888757,0.3312867,0.5729765,-0.3731846,0.2794087,-0.7275058,0.8828261,0.7614043,0.6957623,-0.24004717,0.7456138,-0.70716965,-0.21480356,-0.42405045,-0.82454497,0.2942201,0.16002595,0.81074893,0.6847911,0.25817338,-0.8960253,-0.7352135,-0.012727816,-0.7190172,-0.29709688,-0.73735744,-0.25330684,0.6000221,-0.92045265,-0.1047148,0.6337457,0.24157886,-0.63574755,-0.57396346,-0.76032215,0.37567547,0.3816274,0.4368732,0.7225762,-0.12935212,0.45647317,-0.41318667,0.69953936,-0.30352852,0.101517916,0.15753303,-0.9351409,-0.4833858,0.8402186,-0.4180538,0.13428913,0.67137355,-0.68009424,0.48481554,0.49120718,0.5596927,0.5159087,0.29276443,-0.061211187,0.4938451,-0.5635222,0.90753216,-0.8678973,-0.70229864,-0.096005484,0.8539915,0.14881143,-0.9544097,-0.64253664,0.7871119,-0.89502585,0.0034852526,0.47632122,-0.056213707,0.96333194,-0.9717855,0.38911855,0.41444543,-0.7756336,0.72365576,-0.97661614,-0.75113195,0.92960525,0.9473892,-0.39403164,0.118677266,0.88757616,0.9474931,-0.9164501,-0.21648651,-0.4078663,0.002123884,-0.7713207,-0.78074366,0.45571482,0.8497637,0.96553206,0.9221804,-0.85982513,-0.8812014,0.9490637,0.7497843,-0.88832486,0.9323993,0.30826414,-0.9005449,0.17890342,0.87691975,0.44993424,0.9658791,-0.32541457,-0.8601478,-0.28437325,0.8263163,0.22458231,0.8057039,-0.011391714,0.24537122,0.4795145,0.843185,-0.85250807,0.25982788,0.8321739,0.91482294,0.9021444,-0.8533352,-0.42806807,0.7497569,0.88738954,0.70671517,-0.07978517,-0.8387572,-0.9030785,0.79386246,-0.93746585,0.011142209,0.61426437,0.2521967,-0.9256787,-0.43736026,0.31377748,-0.7285082,0.32968336,0.9762924,-0.8348688,0.83834875,-0.8797294,-0.9141764,-0.7493032,0.71869755,-0.8718234,0.75082445,0.8002744,0.93063366,0.8694036,-0.67881775,0.4765338,0.39394593,-0.54983985,0.06072904,0.19060192,-0.9494033,0.8753283,-0.7838813,0.61068743,0.7244238,0.501702,0.9424836,-0.7157145,0.90960854,0.687459,-0.7293415,0.7252352,-0.89174974,0.3136376,-0.9345365,-0.9120406,0.7731393,0.56696564,-0.9675798,-0.41044587,0.9836811,0.040759876,-0.13721526,0.5562713,-0.5713678,-0.9472896,0.8477062
DV_2372.csv,4,3,-0.4248997,0.21446618,0.6701466,-0.8105582,-0.890316,-0.1868093,-0.0101324525,0.14950633,0.83665204,0.06210432,0.7029215,0.05042147,0.67304397,0.5639994,-0.41364628,0.93556213,-0.858844,-0.9084575,-0.347551,0.6224701,-0.630163,0.70099443,0.30076075,-0.5708528,-0.17199677,-0.87722194,-0.07678294,-0.47339597,-0.9201865,-0.45944658,-0.1442851,0.308835,0.7054536,-0.48011968,-0.8685877,0.08290882,-0.67010784,0.9759091,-0.35557786,0.19116838,-0.9459845,-0.66599774,-0.0071337568,-0.51617557,-0.23586562,-0.294377,0.05902295,0.9237887,0.9006293,-0.7984926,-0.41624233,0.92673546,0.12623055,-0.075075805,0.51818556,0.61029464,-0.4216129,-0.96983504,0.76422435,0.6488515,-0.85143614,0.5165155,0.94344,0.017420715,0.74852157,-0.9392602,0.87247384,0.88586295,-0.9628287,-0.6034798,0.39095563,0.62148327,0.852058,-0.69550514,0.67828697,-0.19343968,-0.26018062,-0.63135886,-0.6389258,0.3869589,-0.54868966,-0.769982,0.66996515,-0.73690397,0.84253675,0.65342945,-0.8888804,-0.46777683,0.82726675,-0.9052534,-0.8367178,-0.947983,0.7037914,-0.30797592,0.47716758,0.6280845,0.117284745,0.82710135,-0.70537686,-0.26702183,-0.7606034,-0.71156895,0.90437204,0.50083095,-0.87569195,-0.6580366,0.18814486,-0.87841433,-0.4678736,0.5706639,-0.7867027,-0.2414085,-0.9236477,-0.75303394,0.55588144,0.47079065,-0.1244091,-0.36219338,-0.4694971,-0.78726983,-0.7457802,-0.39438018,-0.5673393,-0.49102005,0.9754748,0.03506089,-0.8535587,-0.71479535,0.7718852,-0.8336056,-0.61464345,0.8144451,0.9011019,0.4720157,0.51095253,-0.37096307,-0.6117255,0.44620937,-0.79833966,0.38983792,-0.186088,0.20274585,-0.9219818,-0.45363194,-0.5599244,-0.8317809,-0.4625917,0.9794241,-0.7162966,0.91225845,-0.86607397,-0.8374549,-0.47005653,0.38924468,-0.89457405,0.901186,0.68866956,0.86503905,0.90942407,-0.80061406,0.41264802,0.011635408,0.13650325,-0.6515988,-0.38830516,-0.9388384,0.88293904,-0.8594483,-0.21052817,0.84888804,-0.24754137,0.9704559,-0.2455419,0.93978673,0.7327031,-0.7075886,0.795813,-0.8635365,0.025214337,-0.9166803,-0.9836149,0.8638542,0.65257037,-0.9373544,-0.8868164,0.93271464,-0.02972009,0.3824979,0.21266916,0.13913855,-0.95807564,0.959025
DV_262.csv,6,5,0.3338852,-0.092097394,0.49769023,-0.71708554,-0.79679126,-0.21341005,-0.1764743,-0.12268785,0.95276856,0.35708135,0.9288055,0.118638344,0.9153074,0.83853173,-0.058806006,0.76778144,-0.6899021,-0.7848614,-0.15004727,0.40164477,-0.7857742,0.58776116,0.18782613,-0.29008186,-0.6369809,-0.97866875,-0.22429699,-0.5727519,-0.9566782,-0.5689915,0.24089861,0.37326702,0.07351537,-0.010678179,-0.5242222,-0.09192234,-0.7344889,0.91501915,-0.69080144,0.5158156,-0.8355324,-0.13372955,0.15005234,-0.7475244,-0.021778677,-0.3360247,0.55477655,0.9255562,0.96747655,-0.53482956,-0.4038767,0.9369259,-0.026661497,-0.23723555,0.38273525,0.36718026,-0.61414325,-0.8308615,0.79721916,0.43922198,-0.74609816,-0.31049186,0.9118575,0.24917303,-0.770075,0.72729874,-0.92916805,-0.8780591,-0.107204,0.8521847,-0.21208106,-0.95971334,-0.30505064,0.8251996,-0.92108303,0.052832704,0.12250954,-0.20627153,0.9522051,-0.94189864,0.09874718,0.39766037,-0.9566133,0.38729748,-0.96502864,-0.9340727,0.9762285,0.9556078,-0.0098232925,-0.3263085,0.9490081,0.9345897,-0.93111354,0.18675593,-0.4558467,0.090820536,-0.7236235,-0.9154657,0.44570073,0.942447,0.9734304,0.8438573,-0.83765703,-0.9698426,0.49807805,0.9145094,-0.81629866,0.51813495,0.011607654,-0.9093926,-0.29858938,0.9522517,0.35623786,0.9798083,0.28333947,-0.88941866,0.2650591,0.62365735,0.5185548,0.803812,-0.036153555,0.46679235,0.60577935,0.50830877,-0.89716434,-0.23955601,0.8993987,0.7855858,0.82444197,-0.85080326,-0.19182332,0.83959514,0.88807976,0.36235425,0.16605994,-0.5470076,-0.54862124,0.648037,-0.72415274,-0.510164,0.18304326,0.21101977,-0.74138904,-0.37415385,0.37796175,-0.512942,0.38603097,0.9785602,-0.7454281,0.6094614,-0.87348974,-0.8560644,-0.51887345,0.6393392,-0.71736354,0.718265,0.73652345,0.9245161,0.7541699,-0.66687536,0.50749457,0.55616975,-0.061751936,0.23766278,0.23181158,-0.8118956,0.89740163,-0.7962393,0.38653255,0.15612492,0.30689943,0.79373616,-0.41169855,0.81412005,0.6010426,-0.79239094,0.6717056,-0.7658048,0.2956364,-0.8250854,-0.8188878,0.8246612,0.8808032,-0.93809783,-0.21235725,0.96920884,-0.11368131,-0.51471555,0.15829495,-0.60645884,-0.9589969,0.8936359
DV_2770.csv,8,6,0.38369176,-0.8702907,0.18251218,0.7076274,0.54654056,0.14401416,0.36796433,-0.62619656,0.64932,-0.77359307,0.7049829,0.6851764,0.7716464,-0.3874321,0.88732207,-0.83028805,0.121665545,0.36921644,-0.5577425,-0.445109,0.303996,0.5218955,0.7399633,0.45335478,-0.89009917,-0.9423875,0.21166013,-0.53410333,0.013343066,-0.7108368,0.18963327,0.38107786,-0.8509308,0.008523852,0.62952566,0.20701262,0.3055294,-0.8032737,-0.704992,0.015198445,0.7793339,0.58886904,0.42015165,0.051920157,0.44541818,0.11036163,0.6581824,-0.47858542,0.30757955,0.8213053,-0.8584445,-0.53324246,0.4010445,0.043813698,-0.044601426,0.731241,-0.067368254,0.76037425,0.76083297,0.06915789,0.4530104,-0.13603808,-0.37335038,0.018574249,-0.7750027,0.91270447,-0.83831084,-0.86207134,-0.35140395,0.9318772,0.06949202,-0.97131914,0.07446793,0.69211257,-0.9055925,-0.16611864,0.28646997,-0.4283769,0.94367737,-0.9939674,0.5009467,0.39526615,-0.931058,0.33067343,-0.9924061,-0.92230254,0.97051,0.961053,0.14817709,-0.69017875,0.92084694,0.91249126,-0.9168472,-0.16790642,-0.14716843,0.40883842,-0.7588656,-0.89677745,0.36414233,0.95699877,0.98221886,0.9629874,-0.6490889,-0.9325131,0.99538296,0.75675905,-0.92261404,0.99040014,-0.121656306,-0.97217166,-0.25594762,0.90861577,0.7078589,0.9804185,0.12494369,-0.82981354,-0.15525895,0.9787714,0.51243645,0.52619815,-0.42155048,0.39994407,0.62685317,0.8686749,-0.80991524,0.37255925,0.8363032,0.8982766,0.5116909,-0.46295872,0.046768956,0.38383195,0.42641157,0.12785918,0.28344452,-0.38734984,-0.32101995,0.21286413,-0.36686543,-0.16750118,0.10038085,0.09781932,-0.43216214,-0.17960852,-0.024977295,-0.42327595,0.018456524,0.56766677,-0.3647541,0.34336534,-0.54104716,-0.5240257,-0.37739128,0.15008864,-0.38646016,0.4719475,0.3327804,0.53554416,0.36866483,-0.34777,0.119542874,0.35014537,-0.2646832,0.11300993,-0.046774346,-0.48439738,0.57536423,-0.36365438,0.053663958,0.28534666,0.075192966,0.5332982,-0.32663867,0.5822123,0.2132753,-0.18988611,0.22047697,-0.4113736,0.1777704,-0.42321122,-0.48710924,0.32936564,0.39461926,-0.6513268,-0.015289372,0.54075205,0.051337026,0.061805535,0.11506954,-0.3320856,-0.6863752,0.51495314
DV_1706.csv,1,5,0.3468332,0.14931747,-0.039789833,-0.13553429,0.21040839,-0.55995226,-0.47239146,-0.5392544,0.0044569224,-0.35959357,-0.45878044,-0.29399776,0.18478158,-0.2035657,-0.038006753,0.06698705,0.45385787,0.15930596,0.25525868,-0.55385464,0.15551807,-0.21708937,-0.11889431,0.6866197,0.1548551,-0.27003214,-0.09955792,0.53438914,0.059870645,0.10898473,0.18204282,-0.22566584,0.3801271,-0.10574729,0.020239988,-0.38586822,0.5594491,0.21602331,0.2836383,-0.69515,0.082860604,-0.5402498,-0.6064185,0.25936547,-0.34473342,0.40218273,-0.14209318,0.117363796,-0.3234962,0.7629611,0.10154441,-0.04127924,-0.5980735,0.36744714,-0.36446658,-0.047025405,0.22397088,-0.38383242,0.057875935,-0.36602396,-0.07455246,-0.10954864,-0.055474445,-0.55493915,0.046376698,0.30026978,0.60822463,0.3422259,-0.6708912,0.21485914,0.5643188,-0.7688741,0.7854926,-0.58171666,0.058889303,-0.53139526,0.65032333,-0.74220675,0.13187087,-0.9562104,0.8403861,-0.19764519,0.3812637,0.07884231,-0.91069865,-0.3438796,-0.22892867,-0.10207239,0.8176554,-0.90917987,-0.24239519,-0.33615535,0.57526475,-0.3515321,0.5673304,0.8209863,-0.7196063,0.06593415,0.021634083,0.33315897,0.25113705,0.7204292,0.20368528,0.49532387,0.9561771,-0.30914927,-0.3241348,0.96795624,-0.38360226,-0.8839864,-0.6550396,0.30771407,0.90192527,0.2429823,-0.2993288,0.08827731,-0.33849844,0.92563206,-0.5143129,-0.8932322,-0.8518157,0.1971141,-0.0074157985,0.59402233,0.710101,0.5618491,-0.2171019,0.57933205,0.6851575,-0.8310118,-0.74437714,0.58315384,0.73938125,0.6023971,0.590802,0.037421502,-0.7076955,0.03180596,-0.42931134,0.53180176,-0.4041883,-0.29462454,-0.89397466,0.31023705,-0.6819304,-0.6846663,-0.81720316,0.8959867,-0.00918588,0.94772315,-0.6718868,-0.70842254,-0.47424683,0.024291772,-0.33392406,0.81586146,0.4372289,0.62720346,0.80282855,-0.45246735,0.5971927,-0.024575084,0.13833944,-0.61956006,-0.5405756,-0.71728337,0.7799191,-0.72265744,-0.38658372,0.73038006,-0.33760968,0.8860779,-0.1271464,0.888782,0.8196729,-0.75427276,0.8823834,-0.6248114,-0.3861246,-0.7119557,-0.8596287,0.85961735,0.3757178,-0.8596627,-0.8582551,0.7430055,-0.009635463,0.17979527,0.22367859,-0.05270128,-0.84794307,0.8495695
DV_940.csv,4,4,0.16741073,-0.0057568625,0.08529107,-0.29086524,0.39653993,-0.12178388,-0.17361404,-0.5691928,-0.005927719,-0.32625166,-0.00063136965,-0.25325572,0.39228603,-0.48854318,0.39762637,-0.20457847,0.16724701,-0.12991706,-0.47834036,-0.0440287,0.27247378,0.48624414,0.18587789,0.7160323,-0.10046592,-0.018867366,-0.26586664,0.060714237,0.25848687,0.06473904,-0.1294074,0.039192874,-0.16638708,-0.046805244,0.3349263,-0.02247227,-0.06355144,0.44110018,-0.1882147,-0.2933443,0.23237114,-0.36783662,-0.3137609,0.1347351,-0.55753815,0.03770047,0.0436553,0.11194724,-0.17677902,0.30179304,-0.5036444,0.09734215,0.10828054,0.4181286,0.23940396,0.42966494,0.14697509,-0.46207026,0.015791649,-0.32121387,-0.011460263,0.26662982,-0.27829313,-0.52233994,-0.8098375,0.94813037,-0.8896266,-0.91627705,-0.097718254,0.9460529,0.1472678,-0.9843969,-0.2748271,0.8147448,-0.9277871,-0.20687698,0.34190285,-0.5708716,0.9663018,-0.99450904,0.38975662,0.42926756,-0.9366645,0.6112335,-0.9948187,-0.91173816,0.9761757,0.9727876,0.039305937,-0.38152808,0.88481754,0.9630992,-0.95379525,-0.2520358,-0.45032525,0.3332927,-0.8542693,-0.9322066,0.37760025,0.9592529,0.9802139,0.9639125,-0.80665886,-0.93839836,0.997207,0.83665675,-0.9520639,0.9937541,0.06286244,-0.9764817,-0.09713265,0.960682,0.7682088,0.9898328,0.024831265,-0.86887556,0.020744242,0.98440504,0.41141182,0.725302,-0.22308119,0.39074582,0.64537793,0.9231181,-0.8995772,0.43702143,0.86626965,0.94051504,-0.73767996,-0.0076014716,-0.04392628,0.028701328,-0.5874558,-0.8422812,0.67115384,0.95549303,0.82985705,-0.6652455,0.6474851,0.12041161,-0.79989827,-0.67941767,0.06736276,0.18202972,-0.87990946,0.6826963,-0.72073716,-0.5404165,0.904283,-0.27166307,0.36218932,0.87682533,0.49872038,-0.70098,0.7189372,0.30071718,-0.92825645,-0.6004122,-0.2809381,0.7471496,-0.29896,-0.38291183,0.9693209,-0.81815654,-0.7684433,0.91270596,-0.40837398,0.90176916,-0.7358185,0.4059506,-0.33659127,-0.7562022,0.7547939,-0.5124561,-0.34180105,0.7313706,-0.5635181,0.8935985,-0.6859404,0.94013137,-0.30828068,0.33234572,-0.8284459,0.66776437,-0.7193148,-0.7351688,0.8454753,0.6971516,-0.72361577,0.97953135,0.5024437,0.5768203
DV_3546.csv,5,4,0.46523005,0.81231713,-0.24082586,-0.57890344,0.29573375,-0.7669679,-0.90853244,-0.54540765,-0.5448588,0.10476202,-0.60980713,-0.6551791,-0.065634616,-0.5361195,-0.6345927,0.29809034,0.35698187,-0.08384429,0.5018147,-0.38518846,0.15328668,-0.025772797,-0.56432444,0.8588485,0.5912258,0.7727375,-0.5001346,0.7117409,0.088659756,0.59729123,0.35009518,-0.5890528,0.8830867,0.1254523,-0.33443502,-0.46223864,0.6633891,0.6519643,0.7036294,-0.8341166,-0.03420493,-0.9100146,-0.829376,0.39588034,-0.8257697,0.60371995,-0.6117735,0.37508705,-0.707539,0.39639178,0.35163087,0.2237661,-0.8148923,0.5541316,-0.61442494,-0.41013443,0.45557806,-0.8703727,-0.4163921,-0.3966178,-0.32894844,-0.15571064,-0.049881563,-0.8177084,-0.7167746,0.8902662,-0.45246834,-0.78867066,-0.32083866,0.8289048,0.42777926,-0.9705608,0.23151776,0.410891,-0.7271994,-0.29758656,0.5705573,-0.7819262,0.8079748,-0.9937239,0.7594725,0.31955373,-0.658604,0.72115684,-0.9918672,-0.6231448,0.78097737,0.8220745,0.4908993,-0.69042206,0.23997499,0.8755694,-0.8572466,-0.42431095,-0.030795757,0.45695996,-0.8478084,-0.7248866,0.060390595,0.8401188,0.8904851,0.9520469,-0.49683025,-0.7083643,0.99512714,0.6090288,-0.9037139,0.99108416,0.027473746,-0.9828697,-0.38156214,0.9151138,0.80871236,0.9134581,0.14842097,-0.7859654,-0.28975388,0.9836045,0.021310829,-0.21673897,-0.6398076,0.560373,-0.043813433,0.8670998,-0.6660161,0.37040782,0.25642997,0.89700073,-0.097013265,0.08150263,-0.09653412,-0.20342033,-0.10845355,-0.022442525,0.40745413,0.21976453,0.23555495,-0.34481537,0.18462604,0.08728537,-0.41360265,-0.3155805,-0.4659702,0.094538696,-0.43342277,-0.18908323,-0.3319471,-0.15182203,0.2680068,0.35362595,-0.26219702,-0.032001253,0.025801241,-0.2284419,0.3100543,0.4140632,-0.21374297,-0.29169565,0.14942317,-0.09798259,-0.15333338,0.10271305,0.38957924,-0.25074717,-0.62402046,0.2959672,0.32880384,0.2912417,-0.51358205,0.4465383,-0.19877598,0.13374841,0.23218133,0.1549818,0.014964376,0.24263233,0.12097733,0.36145505,-0.31506586,0.22725938,-0.42224875,0.18769637,-0.32567167,-0.33064425,-0.4582551,-0.20808376,0.4295198,0.41476458,-0.1717472,0.28620756,-0.20212929,0.34122503
DV_3020.csv,1,4,0.7345526,0.8301717,0.54694146,-0.95557314,-0.85491985,-0.74565995,-0.5806945,-0.8055041,0.9690521,0.75898707,0.08481655,-0.9599445,0.90742433,0.93383723,-0.84029496,0.94028395,0.42264417,-0.11805319,0.4371279,-0.7787855,-0.78412926,-0.6992107,-0.23497136,0.46661875,0.87703323,-0.83802855,-0.77073765,0.36390188,-0.85849774,-0.061011158,0.7351966,-0.18255118,0.8031589,0.84946835,-0.879591,-0.8744034,0.61760074,0.9576287,0.74205023,-0.8094357,-0.97583306,-0.8263978,-0.5076277,-0.8567794,-0.861855,0.59470195,-0.038463354,0.9385912,0.8980839,-0.018302357,0.6931111,0.79642653,-0.90035534,0.56872046,-0.76125103,-0.3127054,0.7092123,-0.8920872,0.8151246,-0.40850946,-0.92461616,-0.75545985,0.46024415,-0.87067604,0.094840504,0.39098206,0.4936874,0.28923258,-0.761022,0.4263161,0.61455774,-0.799312,0.7730167,-0.5468473,-0.13618352,-0.5486328,0.65870124,-0.75238544,0.14821725,-0.98392254,0.84090614,-0.28621322,0.3787799,0.06399837,-0.9471342,-0.43086538,-0.2777229,0.052181218,0.8243777,-0.9036986,-0.23676641,-0.27696812,0.39382046,-0.32397828,0.5477368,0.7475428,-0.7499235,0.14910148,-0.12433204,0.34415784,0.37432978,0.80845433,0.41134006,0.23576553,0.9753131,-0.25155896,-0.40239158,0.980385,-0.32723522,-0.9161256,-0.66600734,0.25799835,0.85609275,0.3646004,-0.04290942,0.11030486,-0.37159824,0.9697162,-0.5548549,-0.8515178,-0.803026,0.3207173,0.013188772,0.6880227,0.6759072,0.5146987,-0.19830777,0.6166196,0.7772295,-0.89705604,0.12099227,0.8935759,0.91202945,0.3740275,-0.1994798,-0.7160045,-0.54881185,0.4737765,-0.8792804,-0.8473778,0.13377382,0.1890656,-0.5311269,-0.53577286,-0.068889156,-0.59492457,0.32333282,0.98063326,-0.8212081,0.41045883,-0.92119664,-0.8332241,-0.525302,0.73175466,-0.88988876,0.77639896,0.7390705,0.91732097,0.6041392,-0.7759457,0.70686644,0.824612,-0.17114696,0.32621455,0.1157354,-0.8386603,0.8284629,-0.7008466,0.6850682,0.23005897,0.35679927,0.77913904,-0.57781154,0.8613115,0.75108904,-0.79325753,0.8163018,-0.68432385,0.24912983,-0.77447915,-0.7181399,0.6982394,0.7985559,-0.93149966,0.027337931,0.9538399,0.3067813,-0.67298836,0.35162944,-0.58031076,-0.947084,0.8968668
DV_2216.csv,5,5,0.55607605,-0.1446677,0.63677377,-0.22497451,-0.6592544,-0.13582721,-0.2826377,-0.30558178,0.918927,-0.08731657,0.3281853,-0.2662523,0.88147014,0.5760293,0.52542645,0.473009,-0.08580029,-0.21451342,-0.24475172,-0.42991278,-0.52703375,-0.1372352,-0.06278891,0.32879165,-0.1369147,-0.92535746,0.33430836,-0.06598772,-0.7041322,-0.4991772,0.3550714,0.21907437,0.33345485,0.108578704,-0.444684,0.24776,-0.13121477,0.6541629,-0.22554581,-0.27177203,-0.38625947,-0.1289865,0.19509283,-0.59454745,-0.24239752,-0.16150174,0.41605908,0.73399574,0.79684764,0.4675224,-0.122664385,0.7271593,-0.11797787,-0.34959552,-0.007075968,0.08580485,0.0062171444,-0.49501163,0.39096975,0.12103622,-0.7153982,-0.51775944,0.6614092,-0.3296917,-0.46013552,0.84838736,-0.22496599,-0.65038157,-0.4736799,0.7307341,0.4526917,-0.91622716,0.37657052,0.31439453,-0.69741106,-0.42691693,0.6290129,-0.641613,0.8064584,-0.9908211,0.72813624,-0.090341434,-0.57018334,0.31045866,-0.9770262,-0.68095034,0.6693211,0.7449394,0.40348345,-0.63714665,0.41000742,0.63879615,-0.6105343,-0.26857919,0.22391209,0.5273986,-0.7798043,-0.5226239,0.13325314,0.7233174,0.8489729,0.9252892,-0.1721908,-0.5937767,0.9905698,0.35347897,-0.75757307,0.9898714,0.016763957,-0.9512817,-0.43059006,0.66272545,0.8227384,0.80087996,-0.03843398,-0.5051747,-0.37402996,0.9758279,0.07799614,-0.17905155,-0.710902,0.38027337,0.24742615,0.8543301,-0.4575802,0.4979597,0.26359248,0.84633285,-0.4643674,0.14346933,-0.16892049,-0.12892567,-0.48572925,-0.20759001,0.39575687,0.6573966,0.39100996,-0.48783213,0.46926323,0.026147136,-0.5807134,-0.522604,-0.35807696,0.4302908,-0.70005006,0.13513832,-0.56655467,-0.46316874,0.742408,0.3153696,0.11694795,0.4143396,0.28224528,-0.37924105,0.62066376,0.3239367,-0.63577604,-0.5085817,-0.029320177,0.4290961,-0.18800128,-0.014106294,0.6648192,-0.50217927,-0.7095839,0.71752185,0.0797313,0.6883851,-0.5800421,0.42016742,-0.12405649,-0.39300752,0.40902132,-0.10071122,0.028430663,0.3978347,-0.11878879,0.71877277,-0.5067224,0.64859,-0.10957763,0.22260487,-0.510654,0.11320755,-0.6315252,-0.49160275,0.65865517,0.49572536,-0.28980824,0.71362793,0.094923355,0.30934393
DV_1562.csv,1,5,-0.10490643,-0.026691442,0.30385596,-0.4850059,-0.74118686,-0.1687895,-0.44694924,0.3083734,-0.057494774,0.20767494,0.32662135,-0.24654566,-0.26037863,0.53203493,-0.2533285,0.87832016,-0.56526464,-0.60031915,-0.058787003,0.61714566,-0.3312479,0.38732114,-0.1821656,-0.19938883,0.35862017,-0.46383142,0.077947885,0.1340014,-0.60426307,-0.055542152,-0.0060915872,-0.04811442,0.85977393,-0.48704457,-0.82992494,0.15313566,-0.31155014,0.8272735,0.4247366,0.15438846,-0.6676613,-0.56253046,-0.47635266,-0.4763328,-0.26885056,-0.11544584,-0.23874362,0.8620932,0.14203046,-0.46880978,-0.0058987457,0.8063014,-0.15875784,-0.4089309,-0.11997195,-0.08020219,-0.4278888,-0.9063394,0.30236512,0.51460195,-0.64182335,0.41061962,0.7821403,-0.033251844,0.6998542,-0.5411213,0.74628156,0.85918677,-0.78683877,-0.3002527,0.14028566,0.3131405,0.48828575,-0.6250291,0.62378114,-0.6667875,0.23582156,-0.82514507,-0.7943593,-0.31277186,0.015850157,-0.21245626,0.83025086,-0.5497786,0.18571997,0.5578521,-0.84247583,-0.5407804,0.59230655,-0.7623947,-0.7835567,-0.6985502,0.7001118,-0.17923465,0.34346774,0.02018474,-0.5715234,0.7198225,-0.6065982,-0.4199541,-0.7813958,-0.15763092,0.7941511,0.74611086,-0.08213968,-0.38680682,0.15516375,0.18703441,-0.12459459,-0.17989725,-0.26915947,-0.46078598,0.2916084,-0.6427057,-0.0088114105,0.27514404,-0.38259116,0.53350174,-0.73670363,-0.5822067,-0.53909504,0.0037564358,-0.6132575,0.45070425,0.8923871,-0.34465843,-0.7461374,-0.007841438,0.8741082,-0.87633747,0.32612497,0.8773038,0.91213614,0.7075822,-0.3692115,-0.90646785,-0.7412939,0.7964637,-0.6843399,-0.84568995,0.705665,0.58050036,-0.3527807,-0.40126777,0.49868262,-0.10843055,0.8829463,0.9293313,-0.81429404,-0.23078038,-0.90248084,-0.8864977,-0.7071888,0.6497002,-0.83755076,0.5573326,0.73083895,0.8811747,0.25091982,-0.66163695,0.6785971,0.795773,-0.7357904,0.69011015,0.70177305,-0.4423026,0.8196473,-0.81405294,0.93150187,-0.0818002,0.69138455,0.699212,-0.8498525,0.7083705,0.6026637,-0.66824865,0.429015,-0.6687736,0.65472823,-0.913874,0.12998264,0.41052663,0.71565473,-0.9391516,0.7267374,0.97650963,-0.0585826,-0.84857434,0.3965432,-0.849731,-0.95189875,0.6620547
