file,target_0,target_1,output_0_0,output_0_1,output_0_2,output_0_3,output_0_4,output_0_5,output_0_6,output_0_7,output_0_8,output_0_9,output_0_10,output_0_11,output_0_12,output_0_13,output_0_14,output_0_15,output_0_16,output_0_17,output_0_18,output_0_19,output_0_20,output_0_21,output_0_22,output_0_23,output_0_24,output_0_25,output_0_26,output_0_27,output_0_28,output_0_29,output_0_30,output_0_31,output_0_32,output_0_33,output_0_34,output_0_35,output_0_36,output_0_37,output_0_38,output_0_39,output_0_40,output_0_41,output_0_42,output_0_43,output_0_44,output_0_45,output_0_46,output_0_47,output_0_48,output_0_49,output_0_50,output_0_51,output_0_52,output_0_53,output_0_54,output_0_55,output_0_56,output_0_57,output_0_58,output_0_59,output_0_60,output_0_61,output_0_62,output_0_63,output_1_0,output_1_1,output_1_2,output_1_3,output_1_4,output_1_5,output_1_6,output_1_7,output_1_8,output_1_9,output_1_10,output_1_11,output_1_12,output_1_13,output_1_14,output_1_15,output_1_16,output_1_17,output_1_18,output_1_19,output_1_20,output_1_21,output_1_22,output_1_23,output_1_24,output_1_25,output_1_26,output_1_27,output_1_28,output_1_29,output_1_30,output_1_31,output_1_32,output_1_33,output_1_34,output_1_35,output_1_36,output_1_37,output_1_38,output_1_39,output_1_40,output_1_41,output_1_42,output_1_43,output_1_44,output_1_45,output_1_46,output_1_47,output_1_48,output_1_49,output_1_50,output_1_51,output_1_52,output_1_53,output_1_54,output_1_55,output_1_56,output_1_57,output_1_58,output_1_59,output_1_60,output_1_61,output_1_62,output_1_63
TS_3672.csv,3,6,-0.45098034,0.6967045,-0.09700184,-0.50518775,-0.57601684,0.5615051,0.43713722,-0.9062879,0.72358865,-0.15524459,-0.54038966,-0.40019444,0.5160205,-0.6738333,0.70649344,-0.98373383,0.77323353,0.04698266,-0.3730283,0.17938739,-0.9707967,-0.6701097,0.6684894,0.58429843,0.74622804,-0.87257016,0.41554597,0.49298838,-0.21543723,-0.35434377,0.39813778,0.7610077,-0.7406355,-0.44997546,0.23925653,0.7248622,0.8696978,0.85633796,-0.21347187,-0.6218767,0.9883493,0.23673487,-0.66100836,0.97779614,-0.50989026,-0.9428173,-0.60588586,0.6661898,0.7682758,0.7547398,0.20097716,-0.48098448,-0.2519538,0.96723604,-0.19599852,-0.5960447,-0.7895253,0.32164505,0.2525842,0.6328455,-0.068593666,0.33976218,0.34639663,0.6700289,0.9286897,-0.8504102,-0.26979744,0.8277079,0.8875296,0.19871564,-0.007851815,-0.6908868,-0.76811385,0.88466734,-0.8643326,-0.0704559,0.5107559,0.40974724,-0.574173,-0.44631374,0.6425905,-0.51086056,0.5285272,0.925348,-0.9275007,0.56058353,-0.837402,-0.8730129,-0.7531322,0.13242522,-0.7308788,0.7338469,0.69655824,0.8902503,0.55223656,-0.75476336,0.34327802,0.4517188,-0.29888713,0.5902246,0.40256232,-0.9437009,0.9086491,-0.7409403,0.63628244,-0.00020927191,0.3791532,0.8632804,-0.74853927,0.8072523,0.12629214,-0.65367013,0.41533738,-0.87537515,0.33526367,-0.6648458,-0.9049739,0.6730867,0.59553784,-0.932936,0.20396249,0.9612438,-0.004285707,-0.12846515,0.48678598,-0.4895188,-0.90348524,0.7226187
TS_3792.csv,4,5,0.7912228,-0.61657315,0.7058197,0.9264987,-0.94178855,-0.4445073,0.58243924,0.12061186,0.8184898,-0.8371968,0.601216,-0.3945313,0.17452843,-0.52875876,-0.38589424,-0.09960641,0.32697377,-0.64468616,0.8132558,-0.62603456,0.10765788,0.28604653,-0.8622203,-0.47291467,0.7847179,-0.88364273,-0.58545434,-0.8938239,0.9022431,0.05660058,0.5142142,0.73016936,-0.07021719,0.78922826,-0.11632608,-0.41341028,-0.6700525,-0.08107286,0.7952017,0.65420747,0.06286347,-0.5694576,0.6499425,0.13333438,-0.5580562,0.2364893,-0.66173065,-0.6318828,0.22529767,-0.74180377,-0.07670006,0.5994783,-0.42866054,0.30760515,-0.83479124,-0.7259596,-0.63189155,-0.46620512,-0.30072713,-0.26188815,0.9301688,0.20143427,-0.4574411,-0.34011492,-0.13036439,-0.30664968,-0.64047354,0.11586888,-0.20372786,-0.18904565,0.43386862,0.34546986,0.30379394,-0.44722036,-0.3143676,-0.037237786,-0.73267823,-0.5572867,-0.8134904,0.005769402,-0.7099687,-0.80860573,-0.7039337,0.44619066,0.4061794,0.91523004,-0.3923329,-0.13101748,0.11033964,0.3683142,0.29626122,0.8280316,0.21545476,0.17158145,0.84877795,0.035093583,0.35980698,0.21447273,0.56835073,-0.62776494,-0.8095554,-0.21309766,0.42881203,-0.09388036,-0.54032487,0.8342861,0.094694935,0.3608001,0.20208985,0.7232142,0.56345415,-0.19511165,0.7507811,0.09490634,-0.7411386,0.11386083,-0.7620829,0.83121014,0.42573908,-0.5510756,-0.6733195,-0.034475304,0.7281325,0.7265039,-0.56909513,0.33811465,-0.41520178,0.88437426
TS_278.csv,6,5,-0.2640065,0.74689746,0.09414998,-0.2008456,-0.26089036,0.4336927,0.2578556,-0.6817207,0.22802965,0.24255167,-0.07153222,-0.54216665,0.738045,-0.5909413,-0.25719273,-0.94853735,0.8572248,-0.11045756,0.09689936,0.3398078,-0.79921687,0.028134737,-0.5701859,0.07539732,0.05773467,-0.53193974,-0.50513476,0.23618032,-0.34848946,-0.14964563,0.10193677,-0.014267832,-0.8507358,-0.36693203,-0.7756513,0.38894427,-0.024883486,0.79342794,0.22592126,0.4623863,0.93460107,0.452384,-0.6688115,0.7785727,0.26500356,-0.9303213,-0.5401201,0.5795882,0.80599904,0.1951625,-0.18988684,-0.27458733,-0.6298435,0.84077555,0.14926478,-0.1321775,-0.64498985,0.54319435,-0.16887325,0.82524294,-0.23854311,0.2941056,-0.6645053,0.8282603,0.89691126,-0.41812328,-0.46868938,0.51928335,0.725085,0.38364282,0.31423917,-0.36900634,-0.486588,0.669325,-0.766909,0.25958255,0.1407625,0.108219504,-0.843794,-0.47486874,-0.0008597616,-0.45058206,-0.09089647,0.90396744,-0.7148161,0.73561287,-0.78757524,-0.8599431,-0.49626166,0.29006067,-0.73240054,0.6948999,0.7797351,0.8707679,0.731367,-0.6823782,0.14869598,-0.07766029,0.1486063,0.27071956,0.26774922,-0.8484424,0.7212894,-0.730134,-0.08350775,0.4989832,-0.1591807,0.8162816,-0.123861365,0.8707819,0.6761724,-0.6209455,0.61635137,-0.80303115,-0.16643009,-0.8239565,-0.96123785,0.6962187,0.69640076,-0.8844481,-0.2704191,0.86955816,0.08221723,0.35318035,0.30798542,-0.56376296,-0.7285235,0.81734335
TS_280.csv,5,5,-0.8683342,0.9120734,-0.8514824,-0.92974806,-0.29038304,0.9075022,-0.053647786,-0.96911746,0.1604051,0.7790438,-0.93112874,-0.2226649,0.28259975,-0.60262865,0.95117265,-0.99132985,0.21945158,0.46351892,-0.9629385,0.2896443,-0.98862195,-0.92499804,0.9802373,0.9587881,0.33847255,-0.64379364,0.8640411,0.95129496,-0.9242057,-0.22224183,-0.3065279,0.3050226,-0.7639378,-0.89583325,0.33849117,0.95856535,0.9860472,0.93565124,-0.728977,-0.96156573,0.9920297,0.8844336,-0.9035441,0.9832935,-0.13085991,-0.9757593,-0.47686514,0.96488076,0.65903187,0.9852145,0.40979645,-0.90300065,0.06464091,0.96407306,0.5069226,0.55227005,-0.3858626,0.572043,0.4464452,0.8694595,-0.8924002,-0.3393002,0.80368435,0.87146753,-0.79855305,0.56417805,-0.80998015,-0.8336849,-0.9230719,-0.12808979,0.7614236,0.95571053,0.89119625,-0.867493,0.89810514,0.79529744,-0.96132123,-0.9186003,-0.7987374,0.74254864,-0.94530374,-0.4357024,-0.9494537,-0.9207673,0.9662945,0.87040347,0.46664757,0.83813745,0.71939164,-0.77487665,0.9330446,0.5873084,-0.81604725,-0.9328717,0.6057637,0.8257493,-0.34402213,-0.7033442,0.9819334,-0.95348495,-0.97092193,0.9482991,-0.12142662,0.88567644,-0.9501589,0.8946022,-0.49919242,-0.5281931,0.9191542,-0.06780067,-0.14468272,0.59603536,-0.16516453,0.94039464,-0.9567283,0.91732895,-0.84349537,0.4799845,-0.8395919,0.26697987,-0.9784906,-0.8201341,0.91715133,0.9558634,-0.7789995,0.98442423,0.7115491,0.63904
TS_282.csv,7,5,-0.6899337,0.57918805,-0.03997586,-0.54301,-0.44423953,0.656404,0.27809215,-0.89459336,0.730763,0.0838414,-0.5139134,-0.49886978,0.57357436,-0.7647934,0.64037985,-0.9897201,0.6328734,0.04862853,-0.5317849,0.25302878,-0.9531115,-0.65216357,0.8205247,0.71352404,0.71994776,-0.8254025,0.24037594,0.7020923,-0.54755336,-0.37973565,0.29597425,0.51825976,-0.6742837,-0.5388268,0.10762115,0.752536,0.8981813,0.8438686,-0.105646834,-0.6035013,0.9776032,0.28866735,-0.75680685,0.9516698,-0.27690652,-0.9665717,-0.6431411,0.8451798,0.63283175,0.82857263,0.22224557,-0.6553562,-0.11340266,0.95821786,0.21059926,-0.573766,-0.7167646,0.4141434,0.05522457,0.7910902,-0.09321604,-0.20475517,0.11025116,0.7949931,0.8024483,-0.74470115,0.00464331,0.6760542,0.77308166,0.4379425,0.17393675,-0.7606977,-0.73086923,0.36444145,-0.8833761,-0.36045176,0.3545657,0.08461538,-0.7597181,-0.6727574,0.28133515,-0.48217237,0.091437414,0.9575646,-0.72802275,0.70623815,-0.6710305,-0.9112037,-0.66255176,0.5242058,-0.8160162,0.67388546,0.6366027,0.94104195,0.6058129,-0.6767282,0.4432515,0.5354418,-0.44732487,0.31833225,0.13133544,-0.8908174,0.78114927,-0.41243422,0.4013771,0.25134605,0.2220951,0.907259,-0.47934768,0.8675134,0.67089456,-0.6463421,0.75915897,-0.8387227,0.39573792,-0.75135165,-0.857591,0.6183394,0.37131345,-0.91994256,-0.15535459,0.8716699,0.2436109,-0.32840034,0.5878483,-0.52223617,-0.90165,0.59998184
TS_284.csv,9,5,-0.9166584,0.98150826,-0.953865,-0.9726547,0.35379335,0.9783095,0.138982,-0.9973943,-0.48584688,0.9169757,-0.95523953,-0.052718706,0.3502867,-0.39235166,0.98729104,-0.996613,0.582563,0.7782024,-0.9785604,0.58571327,-0.99787706,-0.94258624,0.98747724,0.9891979,-0.23298885,-0.39197505,0.9744201,0.9914132,-0.9875538,-0.23441938,-0.72246885,0.57477826,-0.89066696,-0.9735721,0.5303043,0.98431206,0.98700005,0.987959,-0.9345775,-0.96082026,0.998129,0.9304041,-0.95902425,0.99538726,0.13861194,-0.99363315,-0.05834182,0.9853701,0.8974988,0.99819654,0.0028023338,-0.976397,-0.20310923,0.9869679,0.38247225,0.7930783,-0.19285382,0.46262184,0.58095735,0.93013436,-0.9752206,0.10246429,0.9330032,0.9528259,-0.91941786,0.65244246,-0.7636914,-0.6121291,-0.9523104,-0.8213746,0.5070976,0.9873752,0.8257683,-0.840381,0.96446186,0.85233074,-0.9731077,-0.8299922,-0.24851434,0.8758396,-0.9804096,-0.034207977,-0.90600014,-0.9379717,0.9961939,0.50733316,0.7300813,0.99010074,0.73811734,-0.95431185,0.9727372,0.31267864,-0.9875368,-0.989922,-0.110818446,0.9659579,-0.7136893,-0.8294264,0.99443525,-0.9708872,-0.98487085,0.98647624,0.0024796296,0.97638243,-0.87889904,0.8578752,-0.515749,-0.90864915,0.95961624,-0.910294,-0.62973005,0.91813284,-0.8361206,0.992097,-0.94934577,0.9563757,-0.1106013,-0.0505309,-0.9530883,0.6389541,-0.9461301,-0.90204775,0.8620875,0.98859835,-0.9104412,0.99818003,0.8467446,0.29884014
TS_286.csv,7,5,-0.8974193,0.974671,-0.9744506,-0.9569443,0.029742436,0.9741713,-0.20959571,-0.99432987,-0.46145523,0.90360165,-0.9454939,0.064003065,0.11290673,-0.3114476,0.9856245,-0.99535537,0.47627246,0.80502135,-0.9829402,0.5610338,-0.99660206,-0.95288384,0.9921114,0.98834133,-0.29363054,-0.47485873,0.98718524,0.98740166,-0.9790101,-0.0797673,-0.628422,0.37542367,-0.9011579,-0.9676432,0.5533088,0.98454005,0.99197966,0.976726,-0.9146222,-0.9729647,0.9973785,0.91935265,-0.9658082,0.99429333,0.010031629,-0.9841689,0.01617575,0.9871908,0.8211346,0.9974816,0.30508783,-0.96871847,-0.07117909,0.9843476,0.4365272,0.8841265,-0.10584166,0.4744245,0.6797644,0.91686,-0.97325826,0.3259271,0.958133,0.94202906,-0.9480312,0.7105685,-0.552633,-0.33479783,-0.9548753,-0.66128176,0.16266091,0.97356826,0.8957591,-0.6698078,0.87235975,0.69566095,-0.962042,-0.85598075,-0.5354511,0.7350549,-0.9820996,0.20655759,-0.9311649,-0.92089486,0.99255055,0.59920514,0.7622535,0.9726972,0.79671603,-0.76452744,0.9439937,0.2837561,-0.97489357,-0.9737927,-0.090234995,0.9249345,-0.69728684,-0.7033274,0.9818487,-0.95140857,-0.98921865,0.9844205,-0.1423764,0.98259974,-0.8543906,0.8817639,-0.5167419,-0.8594924,0.9217317,-0.8168674,-0.04823012,0.84043485,-0.60328,0.9866678,-0.9480175,0.96415496,0.27510673,0.18415497,-0.94177395,0.63364357,-0.9500797,-0.94597006,0.9123978,0.9141577,-0.76185864,0.98524094,0.8084662,0.31013823
TS_288.csv,8,5,-0.88762623,0.91936773,-0.9115815,-0.94510996,-0.11219894,0.9579045,0.040940695,-0.9842042,-0.3399145,0.7702186,-0.92091614,-0.012756825,0.28276378,-0.47404227,0.9521495,-0.99560565,0.48605323,0.6426336,-0.96415704,0.69781536,-0.9962046,-0.9065851,0.9732512,0.9700777,0.066951975,-0.6176469,0.9316307,0.9646758,-0.9726363,-0.254267,-0.45102707,0.3599722,-0.88003564,-0.94889003,0.21477598,0.9723905,0.98154384,0.9740145,-0.82669765,-0.95052063,0.99545735,0.8766308,-0.9710477,0.9906323,0.026217988,-0.9796174,-0.09824089,0.9748532,0.6653458,0.99145347,0.14766821,-0.92202574,-0.127634,0.9838246,0.58194786,0.65271217,-0.32975656,0.55302167,0.6297776,0.8869073,-0.90463096,0.24262111,0.8700762,0.94603956,-0.849953,0.5706892,-0.7915912,-0.68305504,-0.91021144,-0.38779557,0.6299212,0.95584756,0.82699406,-0.7676464,0.8833724,0.7054936,-0.9484128,-0.8814765,-0.78294855,0.5678539,-0.98366606,-0.4092767,-0.9253783,-0.85234725,0.9872728,0.81295675,0.21426196,0.8895676,0.84506667,-0.5880221,0.845127,0.5115842,-0.9385673,-0.927731,0.5763856,0.86594766,-0.5140647,-0.7768262,0.98527676,-0.97367907,-0.9813429,0.93558407,-0.31384265,0.90074074,-0.8248814,0.9306218,-0.27801156,-0.62460613,0.86862296,-0.49392378,-0.025605857,0.70881724,-0.24261416,0.9713798,-0.9376369,0.8761316,-0.6003285,0.5305234,-0.8470809,0.41367364,-0.9794686,-0.87366897,0.92850375,0.9699761,-0.6276965,0.98427093,0.6811851,0.75720185
TS_290.csv,8,5,-0.7143593,0.9554744,-0.8430667,-0.8860242,0.3616217,0.9206836,0.49008143,-0.9848325,-0.5394919,0.8646734,-0.93261886,-0.05234157,0.62599283,-0.023652466,0.9679934,-0.99160755,0.742384,0.26709267,-0.92453724,0.6428726,-0.9926291,-0.9117113,0.85372674,0.95919466,-0.52183354,-0.16937391,0.94602156,0.90896034,-0.959883,0.031790838,-0.44778597,0.63087887,-0.8323606,-0.92230517,-0.02983243,0.96358526,0.96205467,0.97711396,-0.8220868,-0.84434706,0.9961095,0.7395519,-0.89584327,0.9922638,0.45812094,-0.97755784,-0.13228962,0.8557313,0.87922215,0.98960716,-0.55210006,-0.8990535,-0.5314098,0.9435665,0.47764724,0.6775897,-0.5980651,0.27228346,0.714527,0.87701815,-0.8961935,0.6055446,0.68555284,0.9232895,-0.77175534,0.6119058,-0.34619492,-0.43842438,-0.80640906,-0.56160676,0.45764396,0.8731913,0.76507366,-0.6233987,0.72839046,0.6415649,-0.74193376,-0.66438264,-0.035186023,0.5057564,-0.8188621,0.6285175,-0.6513077,-0.8185572,0.93758434,-0.17381926,0.49015915,0.87862515,0.4496619,-0.79538345,0.7999276,0.11509446,-0.9223413,-0.84310424,-0.339735,0.8344181,-0.5408761,-0.45240846,0.9547487,-0.78696793,-0.9144086,0.9320636,-0.14236966,0.9584147,-0.6351299,0.46903414,-0.1525334,-0.73315,0.8011006,-0.75793356,-0.4057687,0.7811947,-0.7355685,0.9317935,-0.7259824,0.9272933,0.042778555,-0.23783371,-0.907941,0.493352,-0.80264664,-0.7808541,0.84848285,0.7924084,-0.66469556,0.9681608,0.70591915,0.034647383
TS_2604.csv,2,5,-0.480391,0.8122389,-0.20897724,-0.5822126,-0.52861166,0.82746285,0.27177697,-0.8364135,0.013016671,0.069546714,-0.6306769,-0.35684288,0.6580738,-0.65090084,0.4979365,-0.9904058,0.74353266,-0.095788114,-0.65460384,0.3343434,-0.97591007,-0.6943871,0.15231323,0.705571,0.31824318,-0.69990236,0.5710716,0.28663915,-0.6365637,-0.13516977,-0.06588824,0.24796177,-0.83164036,-0.5417617,-0.46922415,0.7071398,0.78981054,0.8966521,-0.05710821,-0.582967,0.9546503,0.32493654,-0.86584777,0.9737497,0.2611203,-0.9242057,-0.3037961,0.50514805,0.7060403,0.77755207,0.020015389,-0.1776692,-0.4927531,0.94034266,0.29361826,-0.17951825,-0.58431566,0.4884528,0.3456318,0.8299084,-0.24454853,0.6224408,-0.06755529,0.8909185,-0.9348438,0.6144194,-0.600914,-0.43569773,-0.95487493,-0.77948874,0.4958501,0.9701149,0.9491721,-0.6408923,0.8973643,0.51156235,-0.9557165,-0.85051847,-0.3698191,0.6222465,-0.9847209,-0.20465152,-0.88791376,-0.8831616,0.98460096,0.5015916,0.63810575,0.9694895,0.78523207,-0.7941685,0.8866615,0.46136314,-0.9622803,-0.9623576,0.021355174,0.88209623,-0.5206179,-0.8091268,0.98818666,-0.9773931,-0.98091996,0.98203,-0.4479345,0.9670995,-0.80567616,0.9085522,-0.5223128,-0.79968107,0.8483949,-0.6636828,-0.27769017,0.8418565,-0.71495855,0.983562,-0.93922514,0.95227724,-0.062054127,0.37974697,-0.93457204,0.51834947,-0.95501304,-0.8872856,0.91171813,0.92649627,-0.8103016,0.99126357,0.77600074,0.7365928
